path,relative_path,image,split,folder_label,csv_label,label,class_name,suffix,size_bytes,width,height,channels,mean_brightness,is_damaged,sha1,is_duplicate,label_mismatch
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08154_aligned.jpg,raw_aligned/train/4/train_08154_aligned.jpg,train_08154_aligned.jpg,train,4,4,3,happiness,.jpg,1894,224,224,3,99.0385,False,48f09855f488e75e07b613ca125a5ec8da3a04ca,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11025_aligned.jpg,raw_aligned/train/7/train_11025_aligned.jpg,train_11025_aligned.jpg,train,7,7,6,neutral,.jpg,2601,224,224,3,100.3522,False,2492755e0e1de65f0a2dcb9e0fb9a10185fd31a3,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_10421_aligned.jpg,raw_aligned/train/7/train_10421_aligned.jpg,train_10421_aligned.jpg,train,7,7,6,neutral,.jpg,2134,224,224,3,138.9008,False,671638b17086fffd98e530928e0967f34eb8d64a,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11901_aligned.jpg,raw_aligned/train/7/train_11901_aligned.jpg,train_11901_aligned.jpg,train,7,7,6,neutral,.jpg,2655,224,224,3,131.2689,False,9d13ecfbf936c01aae1511f656a3f44aa594e0f7,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_04399_aligned.jpg,raw_aligned/train/1/train_04399_aligned.jpg,train_04399_aligned.jpg,train,1,1,0,surprise,.jpg,3498,224,224,3,154.2204,False,37a85c74c59baddaaa7898c6f88bffd7e1ee1097,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08388_aligned.jpg,raw_aligned/train/4/train_08388_aligned.jpg,train_08388_aligned.jpg,train,4,4,3,happiness,.jpg,2373,224,224,3,154.1378,False,e8662364af3d720cb9be341a319ce7e277130db6,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02810_aligned.jpg,raw_aligned/train/4/train_02810_aligned.jpg,train_02810_aligned.jpg,train,4,4,3,happiness,.jpg,2029,224,224,3,123.4821,False,6996a73904fe9556d12ca23663aa842ddc6a7df4,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08430_aligned.jpg,raw_aligned/train/4/train_08430_aligned.jpg,train_08430_aligned.jpg,train,4,4,3,happiness,.jpg,3322,224,224,3,100.2634,False,86985077207580bfe68ac6252eca9e53f10b30e0,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\3\train_08268_aligned.jpg,raw_aligned/train/3/train_08268_aligned.jpg,train_08268_aligned.jpg,train,3,3,2,disgust,.jpg,3016,224,224,3,120.2183,False,89b92f462a84d5877d2b5245f298a0b80b5dd259,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_05289_aligned.jpg,raw_aligned/train/4/train_05289_aligned.jpg,train_05289_aligned.jpg,train,4,4,3,happiness,.jpg,2598,224,224,3,170.3596,False,acff2410b63b806c84d9b64466e49546a7968db4,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02488_aligned.jpg,raw_aligned/train/4/train_02488_aligned.jpg,train_02488_aligned.jpg,train,4,4,3,happiness,.jpg,2343,224,224,3,121.6897,False,21ab303c29a63abeb0304fa7e1bae4a0a0adc326,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02190_aligned.jpg,raw_aligned/train/4/train_02190_aligned.jpg,train_02190_aligned.jpg,train,4,4,3,happiness,.jpg,2460,224,224,3,147.7761,False,399db1723a36db0372c0f53a7e2cb5f991f026a9,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_03387_aligned.jpg,raw_aligned/train/4/train_03387_aligned.jpg,train_03387_aligned.jpg,train,4,4,3,happiness,.jpg,2463,224,224,3,133.9663,False,3b1015436102520f2035be2e16d9685eac7c051d,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_02018_aligned.jpg,raw_aligned/train/5/train_02018_aligned.jpg,train_02018_aligned.jpg,train,5,5,4,sadness,.jpg,2537,224,224,3,128.6062,False,d4bbfa79a99954a66ddc1a6f7c01a7d9d332df68,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_03951_aligned.jpg,raw_aligned/train/4/train_03951_aligned.jpg,train_03951_aligned.jpg,train,4,4,3,happiness,.jpg,2169,224,224,3,148.4316,False,e9857800f4296058a23e5acf9546e9af4d4bcc71,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_05734_aligned.jpg,raw_aligned/train/4/train_05734_aligned.jpg,train_05734_aligned.jpg,train,4,4,3,happiness,.jpg,1789,224,224,3,86.2447,False,8fb541ea0a5ef557bfbb9c611f7fb1ede2431dc5,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_12130_aligned.jpg,raw_aligned/train/7/train_12130_aligned.jpg,train_12130_aligned.jpg,train,7,7,6,neutral,.jpg,3082,224,224,3,131.8123,False,7e403fb8982e76fe270ac0c61d84de7d5a32dc03,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_05391_aligned.jpg,raw_aligned/train/1/train_05391_aligned.jpg,train_05391_aligned.jpg,train,1,1,0,surprise,.jpg,3311,224,224,3,120.6509,False,b1a47fa4d5098bb33f16b5b50349b46d709b7140,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_04809_aligned.jpg,raw_aligned/train/5/train_04809_aligned.jpg,train_04809_aligned.jpg,train,5,5,4,sadness,.jpg,2550,224,224,3,122.543,False,7048b636048a16547ce232221926992f51236fe0,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_00777_aligned.jpg,raw_aligned/train/1/train_00777_aligned.jpg,train_00777_aligned.jpg,train,1,1,0,surprise,.jpg,2050,224,224,3,133.5134,False,b8d62d28699805e32cab879b073021638d31e88c,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_07351_aligned.jpg,raw_aligned/train/5/train_07351_aligned.jpg,train_07351_aligned.jpg,train,5,5,4,sadness,.jpg,2006,224,224,3,79.2196,False,03e3efe64a97cd2fd2e69fada9736d93876e56cd,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02749_aligned.jpg,raw_aligned/train/4/train_02749_aligned.jpg,train_02749_aligned.jpg,train,4,4,3,happiness,.jpg,2458,224,224,3,119.47,False,c56791d463e8ed96e4adcfaa8a7bc3bf8dd38e31,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08827_aligned.jpg,raw_aligned/train/4/train_08827_aligned.jpg,train_08827_aligned.jpg,train,4,4,3,happiness,.jpg,3061,224,224,3,170.8299,False,1c43f894d0283640835dbb1ecfcedea270e9d0a8,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\3\train_09414_aligned.jpg,raw_aligned/train/3/train_09414_aligned.jpg,train_09414_aligned.jpg,train,3,3,2,disgust,.jpg,2245,224,224,3,101.3583,False,88ca7cad9b0c9da80f31a9580fd7eb6febdf3000,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_06275_aligned.jpg,raw_aligned/train/1/train_06275_aligned.jpg,train_06275_aligned.jpg,train,1,1,0,surprise,.jpg,2338,224,224,3,91.6082,False,0f426f32996f604b0aa9bb572e3fb4fb03de9c6e,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_01511_aligned.jpg,raw_aligned/train/4/train_01511_aligned.jpg,train_01511_aligned.jpg,train,4,4,3,happiness,.jpg,2635,224,224,3,163.8886,False,f979476e11ff7f920298de68de58f6b69e2180d1,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_04486_aligned.jpg,raw_aligned/train/5/train_04486_aligned.jpg,train_04486_aligned.jpg,train,5,5,4,sadness,.jpg,2245,224,224,3,136.1576,False,b0474c98fb0bf94d2aa143466bec2eb01893caed,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_06713_aligned.jpg,raw_aligned/train/1/train_06713_aligned.jpg,train_06713_aligned.jpg,train,1,1,0,surprise,.jpg,2473,224,224,3,63.6905,False,97b2793b5ca0720d9e9146b92dc9f48050aaf606,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_06707_aligned.jpg,raw_aligned/train/4/train_06707_aligned.jpg,train_06707_aligned.jpg,train,4,4,3,happiness,.jpg,2298,224,224,3,95.5515,False,135bb25afbbeb0edffaadce673242dfff7e7a9fb,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_01857_aligned.jpg,raw_aligned/train/4/train_01857_aligned.jpg,train_01857_aligned.jpg,train,4,4,3,happiness,.jpg,2102,224,224,3,119.5502,False,346afcfe923add0dab5c3bca6e254c05a51eac91,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_06907_aligned.jpg,raw_aligned/train/5/train_06907_aligned.jpg,train_06907_aligned.jpg,train,5,5,4,sadness,.jpg,2624,224,224,3,202.5875,False,f4d331e50e382fe54d504687f50f5a29fdca0540,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_12139_aligned.jpg,raw_aligned/train/7/train_12139_aligned.jpg,train_12139_aligned.jpg,train,7,7,6,neutral,.jpg,2556,224,224,3,74.2676,False,9ad7cce54cbb1563189602d37c24b35d120f9e7e,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08558_aligned.jpg,raw_aligned/train/4/train_08558_aligned.jpg,train_08558_aligned.jpg,train,4,4,3,happiness,.jpg,2606,224,224,3,126.7202,False,3beb4a9f12cbbcb64397a7e220084ed676e382f2,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_01768_aligned.jpg,raw_aligned/train/4/train_01768_aligned.jpg,train_01768_aligned.jpg,train,4,4,3,happiness,.jpg,3082,224,224,3,135.0031,False,f5062b7a49157a02a5d77236c2ca4e14f96e1108,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\2\train_09163_aligned.jpg,raw_aligned/train/2/train_09163_aligned.jpg,train_09163_aligned.jpg,train,2,2,1,fear,.jpg,2776,224,224,3,120.8042,False,30d64c6439c49b493adb5f66667a03467d98d6a3,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_09795_aligned.jpg,raw_aligned/train/7/train_09795_aligned.jpg,train_09795_aligned.jpg,train,7,7,6,neutral,.jpg,2761,224,224,3,120.5811,False,91a9c9dbf68aa4a1a5ba9cff2d0489acfcd92926,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_01669_aligned.jpg,raw_aligned/train/4/train_01669_aligned.jpg,train_01669_aligned.jpg,train,4,4,3,happiness,.jpg,2147,224,224,3,121.5181,False,3ef0ae741e92cc7745af7f9c2affccf6df62021c,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_05039_aligned.jpg,raw_aligned/train/1/train_05039_aligned.jpg,train_05039_aligned.jpg,train,1,1,0,surprise,.jpg,1889,224,224,3,65.093,False,eabbdaf8bf519a7bd210beadfa1eb0dc2ef0d5ae,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\3\train_04825_aligned.jpg,raw_aligned/train/3/train_04825_aligned.jpg,train_04825_aligned.jpg,train,3,3,2,disgust,.jpg,2309,224,224,3,124.4178,False,7eccd89eede8ac6d072e9b3412ea6b601ea7c902,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_06422_aligned.jpg,raw_aligned/train/1/train_06422_aligned.jpg,train_06422_aligned.jpg,train,1,1,0,surprise,.jpg,2762,224,224,3,94.8636,False,63df3493dc236962a1a3d5dfe8c78df2d03eb20c,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_04778_aligned.jpg,raw_aligned/train/4/train_04778_aligned.jpg,train_04778_aligned.jpg,train,4,4,3,happiness,.jpg,2122,224,224,3,127.4362,False,a99b1231ce94fa1be2eae6ec364f72c2fcd5bb84,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_03997_aligned.jpg,raw_aligned/train/5/train_03997_aligned.jpg,train_03997_aligned.jpg,train,5,5,4,sadness,.jpg,2687,224,224,3,122.6008,False,8a0566b493abbf038448c7b26240d99f36a75092,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_10393_aligned.jpg,raw_aligned/train/7/train_10393_aligned.jpg,train_10393_aligned.jpg,train,7,7,6,neutral,.jpg,2895,224,224,3,83.5502,False,af93270be60c89525188496c44c5e81f05be61da,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08785_aligned.jpg,raw_aligned/train/4/train_08785_aligned.jpg,train_08785_aligned.jpg,train,4,4,3,happiness,.jpg,2427,224,224,3,137.4018,False,a8848141c9750bcd3019ac8b4cdfe13dbd36376b,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11399_aligned.jpg,raw_aligned/train/7/train_11399_aligned.jpg,train_11399_aligned.jpg,train,7,7,6,neutral,.jpg,1831,224,224,3,89.0955,False,f774f45765503dcddc0d7eb0e2a77b947ca99cdc,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_05400_aligned.jpg,raw_aligned/train/4/train_05400_aligned.jpg,train_05400_aligned.jpg,train,4,4,3,happiness,.jpg,2968,224,224,3,120.7995,False,738c308b2c7f33930d05519ae532d397cadbef1e,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\3\train_09632_aligned.jpg,raw_aligned/train/3/train_09632_aligned.jpg,train_09632_aligned.jpg,train,3,3,2,disgust,.jpg,2621,224,224,3,131.4396,False,0fa3beecb237acf48d43a29dbbde3113b47850db,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_07678_aligned.jpg,raw_aligned/train/1/train_07678_aligned.jpg,train_07678_aligned.jpg,train,1,1,0,surprise,.jpg,2318,224,224,3,172.5789,False,6d55a2fbbf662a031d8431de20d71b6d79ba71e5,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_05021_aligned.jpg,raw_aligned/train/4/train_05021_aligned.jpg,train_05021_aligned.jpg,train,4,4,3,happiness,.jpg,2426,224,224,3,86.223,False,1d0ad985e2c651ddcec30e061ee37d35e26b7106,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02645_aligned.jpg,raw_aligned/train/4/train_02645_aligned.jpg,train_02645_aligned.jpg,train,4,4,3,happiness,.jpg,3053,224,224,3,115.0984,False,bf9f97ef91691a59b7ea41f781d7413398b55e5d,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\2\train_09344_aligned.jpg,raw_aligned/train/2/train_09344_aligned.jpg,train_09344_aligned.jpg,train,2,2,1,fear,.jpg,2550,224,224,3,81.46,False,b702ef82ae22b5f32b948088303157e4cf02cd36,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_03601_aligned.jpg,raw_aligned/train/4/train_03601_aligned.jpg,train_03601_aligned.jpg,train,4,4,3,happiness,.jpg,2577,224,224,3,151.6826,False,b090ede8e010cc61cc61b054ba3b1aab41afa059,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_07540_aligned.jpg,raw_aligned/train/5/train_07540_aligned.jpg,train_07540_aligned.jpg,train,5,5,4,sadness,.jpg,2937,224,224,3,128.8908,False,1e51eec029663825bc66b15dc26fd499ea20d553,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_00558_aligned.jpg,raw_aligned/train/5/train_00558_aligned.jpg,train_00558_aligned.jpg,train,5,5,4,sadness,.jpg,2385,224,224,3,117.2857,False,decb53e33b90665516a0ff8a9869f4a32e86e3a6,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_10553_aligned.jpg,raw_aligned/train/7/train_10553_aligned.jpg,train_10553_aligned.jpg,train,7,7,6,neutral,.jpg,2393,224,224,3,112.5698,False,bf0c5acea2ffc20419d47572d0742f50e43be377,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_08379_aligned.jpg,raw_aligned/train/5/train_08379_aligned.jpg,train_08379_aligned.jpg,train,5,5,4,sadness,.jpg,2637,224,224,3,171.4366,False,4c0bb79f2313c35361405c1610acd6a83c8f9db8,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_06355_aligned.jpg,raw_aligned/train/5/train_06355_aligned.jpg,train_06355_aligned.jpg,train,5,5,4,sadness,.jpg,2579,224,224,3,127.0607,False,d73257dc7a55b608010be9d457a89452908e876f,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_10331_aligned.jpg,raw_aligned/train/7/train_10331_aligned.jpg,train_10331_aligned.jpg,train,7,7,6,neutral,.jpg,2311,224,224,3,110.0174,False,2dcbafae12f05151d50f29363b20ce7ad2791ae1,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_05889_aligned.jpg,raw_aligned/train/4/train_05889_aligned.jpg,train_05889_aligned.jpg,train,4,4,3,happiness,.jpg,2625,224,224,3,131.1861,False,d5793005a91845145e3efb110f247a79708f1d86,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_10519_aligned.jpg,raw_aligned/train/7/train_10519_aligned.jpg,train_10519_aligned.jpg,train,7,7,6,neutral,.jpg,2657,224,224,3,153.5695,False,a208991f18c7fbe37709bb164424e71053c50a21,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11701_aligned.jpg,raw_aligned/train/7/train_11701_aligned.jpg,train_11701_aligned.jpg,train,7,7,6,neutral,.jpg,2658,224,224,3,194.4586,False,7b935ed3a3ff90db01f5c9d4a5cdc7f0f44bc60b,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_01071_aligned.jpg,raw_aligned/train/4/train_01071_aligned.jpg,train_01071_aligned.jpg,train,4,4,3,happiness,.jpg,2185,224,224,3,81.7575,False,f15787dd6142a17e8d966e6984dfe5b916b2227e,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\3\train_02620_aligned.jpg,raw_aligned/train/3/train_02620_aligned.jpg,train_02620_aligned.jpg,train,3,3,2,disgust,.jpg,2541,224,224,3,156.348,False,c8211f7a141dfaee00164d2eb4effeab1c8ee8dd,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_04369_aligned.jpg,raw_aligned/train/5/train_04369_aligned.jpg,train_04369_aligned.jpg,train,5,5,4,sadness,.jpg,3199,224,224,3,126.0376,False,f7cc3c5a19f55ae170f783d151b3ac83cbe5c1f8,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\6\train_08304_aligned.jpg,raw_aligned/train/6/train_08304_aligned.jpg,train_08304_aligned.jpg,train,6,6,5,anger,.jpg,3695,224,224,3,120.5427,False,b0329ed058151028ce204482aad9c41acb1d1085,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11998_aligned.jpg,raw_aligned/train/7/train_11998_aligned.jpg,train_11998_aligned.jpg,train,7,7,6,neutral,.jpg,2698,224,224,3,112.8833,False,f2f20799b9a5c4ca7a140fefffdf67b63564b136,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08408_aligned.jpg,raw_aligned/train/4/train_08408_aligned.jpg,train_08408_aligned.jpg,train,4,4,3,happiness,.jpg,2351,224,224,3,168.6045,False,8b336975298defab0cdb1f70ebe00f1d7d430f2e,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_02137_aligned.jpg,raw_aligned/train/4/train_02137_aligned.jpg,train_02137_aligned.jpg,train,4,4,3,happiness,.jpg,2813,224,224,3,127.1659,False,946bcdf57c4f6f039c3805bee502ae16afa1fa01,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_00674_aligned.jpg,raw_aligned/train/5/train_00674_aligned.jpg,train_00674_aligned.jpg,train,5,5,4,sadness,.jpg,2521,224,224,3,95.8852,False,5967556c16f9680f55b0b3ccaa1590f4a58ffd44,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_04979_aligned.jpg,raw_aligned/train/5/train_04979_aligned.jpg,train_04979_aligned.jpg,train,5,5,4,sadness,.jpg,2554,224,224,3,79.9758,False,aa37609fe871669e51a219918517bfe834c7511b,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\1\train_08029_aligned.jpg,raw_aligned/train/1/train_08029_aligned.jpg,train_08029_aligned.jpg,train,1,1,0,surprise,.jpg,2806,224,224,3,161.38,False,e771f5b3b979a0d70697008b36f4372766b03bf3,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08362_aligned.jpg,raw_aligned/train/4/train_08362_aligned.jpg,train_08362_aligned.jpg,train,4,4,3,happiness,.jpg,1817,224,224,3,106.446,False,2e166324716a97c312cc800c8afad0ecc0ca86f8,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\4\train_08641_aligned.jpg,raw_aligned/train/4/train_08641_aligned.jpg,train_08641_aligned.jpg,train,4,4,3,happiness,.jpg,2346,224,224,3,127.7135,False,e95dcbf2e8afeee9103a0347540ae8d4ef726a97,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\5\train_07028_aligned.jpg,raw_aligned/train/5/train_07028_aligned.jpg,train_07028_aligned.jpg,train,5,5,4,sadness,.jpg,3188,224,224,3,132.4385,False,4a3c31821ac71ac5155bf9bc942ef17fe4c87870,False,False
C:\Users\mijam\OneDrive\Desktop\COPIA DE SEGURIDAD PROYECTO IA PARA MARIO\IA\dataset\raw_aligned\train\7\train_11244_aligned.jpg,raw_aligned/train/7/train_11244_aligned.jpg,train_11244_aligned.jpg,train,7,7,6,neutral,.jpg,3251,224,224,3,132.8454,False,6b69942b6711f1229d632f6b2cdb7beaef84e5bd,False,False
